POC,frameWidth,frameHeight,puX,puY,puWidth,puHeight,biPred,nCP,LT_X,LT_Y,RT_X,RT_Y,LB_X,LB_Y,subX,subY,mv_X,mv_Y
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,124,-2,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,124,-2,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,124,-2,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,124,-2,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,124,-3,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,124,-3,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,124,-3,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,124,-3,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,124,-3,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,124,-3,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,124,-3,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,124,-3,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,0,27,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,0,27,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,0,27,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,0,27,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,0,27,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,0,27,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,0,27,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,0,27,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,0,26,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,0,26,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,0,26,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,0,26,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,0,26,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,0,26,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,0,26,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,0,26,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,0,25,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,0,25,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,0,25,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,0,25,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,0,25,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,0,25,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,0,25,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,0,25,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,0,24,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,0,24,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,0,24,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,0,24,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,0,24,-14
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,0,24,-14
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,0,24,-15
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,0,24,-16
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,4,27,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,4,26,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,4,26,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,4,26,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,4,26,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,4,26,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,4,26,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,4,26,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,4,26,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,4,25,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,4,25,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,4,25,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,4,25,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,4,25,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,4,25,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,4,25,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,4,25,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,4,24,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,4,24,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,4,24,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,4,24,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,4,24,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,4,24,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,4,24,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,4,24,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,4,23,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,4,23,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,4,23,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,4,23,-14
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,4,23,-14
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,4,23,-15
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,4,23,-15
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,8,26,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,8,26,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,8,25,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,8,25,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,8,25,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,8,25,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,8,25,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,8,25,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,8,25,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,8,25,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,8,24,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,8,24,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,8,24,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,8,24,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,8,24,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,8,24,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,8,24,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,8,24,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,8,23,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,8,23,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,8,23,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,8,23,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,8,23,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,8,23,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,8,23,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,8,23,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,8,22,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,8,22,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,8,22,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,8,22,-14
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,8,22,-15
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,8,22,-15
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,12,25,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,12,25,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,12,25,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,12,24,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,12,24,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,12,24,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,12,24,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,12,24,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,12,24,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,12,24,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,12,24,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,12,23,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,12,23,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,12,23,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,12,23,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,12,23,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,12,23,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,12,23,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,12,23,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,12,22,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,12,22,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,12,22,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,12,22,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,12,22,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,12,22,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,12,22,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,12,22,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,12,21,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,12,21,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,12,21,-14
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,12,21,-15
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,12,21,-15
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,16,24,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,16,24,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,16,24,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,16,24,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,16,23,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,16,23,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,16,23,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,16,23,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,16,23,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,16,23,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,16,23,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,16,23,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,16,22,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,16,22,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,16,22,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,16,22,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,16,22,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,16,22,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,16,22,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,16,22,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,16,21,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,16,21,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,16,21,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,16,21,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,16,21,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,16,21,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,16,21,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,16,21,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,16,20,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,16,20,-14
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,16,20,-14
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,16,20,-15
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,20,23,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,20,23,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,20,23,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,20,23,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,20,23,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,20,22,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,20,22,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,20,22,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,20,22,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,20,22,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,20,22,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,20,22,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,20,22,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,20,21,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,20,21,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,20,21,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,20,21,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,20,21,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,20,21,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,20,21,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,20,21,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,20,20,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,20,20,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,20,20,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,20,20,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,20,20,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,20,20,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,20,20,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,20,20,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,20,19,-14
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,20,19,-14
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,20,19,-15
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,24,22,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,24,22,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,24,22,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,24,22,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,24,22,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,24,22,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,24,21,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,24,21,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,24,21,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,24,21,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,24,21,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,24,21,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,24,21,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,24,21,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,24,20,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,24,20,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,24,20,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,24,20,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,24,20,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,24,20,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,24,20,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,24,20,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,24,19,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,24,19,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,24,19,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,24,19,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,24,19,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,24,19,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,24,19,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,24,19,-14
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,24,18,-14
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,24,18,-15
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,28,21,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,28,21,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,28,21,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,28,21,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,28,21,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,28,21,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,28,21,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,28,20,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,28,20,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,28,20,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,28,20,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,28,20,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,28,20,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,28,20,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,28,20,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,28,19,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,28,19,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,28,19,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,28,19,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,28,19,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,28,19,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,28,19,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,28,19,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,28,18,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,28,18,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,28,18,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,28,18,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,28,18,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,28,18,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,28,18,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,28,18,-14
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,28,17,-15
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,32,20,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,32,20,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,32,20,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,32,20,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,32,20,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,32,20,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,32,20,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,32,20,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,32,19,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,32,19,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,32,19,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,32,19,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,32,19,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,32,19,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,32,19,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,32,19,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,32,18,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,32,18,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,32,18,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,32,18,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,32,18,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,32,18,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,32,18,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,32,18,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,32,17,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,32,17,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,32,17,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,32,17,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,32,17,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,32,17,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,32,17,-14
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,32,17,-15
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,0,36,20,5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,4,36,19,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,8,36,19,4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,12,36,19,3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,16,36,19,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,20,36,19,2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,24,36,19,1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,28,36,19,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,32,36,19,0
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,36,36,18,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,40,36,18,-1
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,44,36,18,-2
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,48,36,18,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,52,36,18,-3
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,56,36,18,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,60,36,18,-4
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,64,36,18,-5
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,68,36,17,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,72,36,17,-6
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,76,36,17,-7
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,80,36,17,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,84,36,17,-8
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,88,36,17,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,92,36,17,-9
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,96,36,17,-10
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,100,36,16,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,104,36,16,-11
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,108,36,16,-12
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,112,36,16,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,116,36,16,-13
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,120,36,16,-14
3,1920,1080,768,256,128,128,0,3,28,4,24,-16,0,8,124,36,16,-14
